의원명,제목,언론사,링크,발행일,요약,관련보도수
서삼석,"임지락 화순군수, 국회 찾아 광역철도·반도체 기업 유치 지원 요청",view.asiae.co.kr,https://view.asiae.co.kr/article/2026090413210034766,2026-09-04,삼천지구 농업진흥지역 해제 요청 접수,1
김영배,與 '정청래 세력 작업' 논란 속 윤리감 부단장에 전홍규 임명,jnilbo.com,https://www.jnilbo.com/news/articleView.html?idxno=90000062562,2026-09-04,윤리감찰단 부단장에 전홍규 변호사 임명,1
김병주,與 당직 추가 인선…윤리감찰단 부단장 전홍규·청년미래연석회의장 백...,newsis.com,https://www.newsis.com/view/NISX20260904_0003776418,2026-09-04,방위산업특별위원장 임명,1
김기현,울산 포함 4개 항만공사 통합에 반발 이어져,news.kbs.co.kr,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8655285&ref=A,2026-09-04,4개 항만공사 통합 반대 지적,2
김용민,"공수처, ‘룸살롱 접대 의혹’ 지귀연 부장판사 청탁금지법 위반 기소",chosun.com,https://www.chosun.com/national/court_law/2026/09/04/YLTRFN7KWBERBOMWKIKC6QXKNY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,2026-09-04,지귀연 부장판사 룸살롱 술접대 의혹 제기,1
송재봉,‘사육금지제도’ 도입 담은 동물보호법 농해수위 통과 환영,dailyvet.co.kr,https://www.dailyvet.co.kr/news/opinion/295719,2026-09-04,동물사육금지명령 도입 동물보호법 통과,1
유용원,"野, 호르무즈 파병 찬성 기류 ""신속 투명 결정해야""...민주당 ""검토 상황...",newspim.com,https://www.newspim.com/news/view/20260904000468,2026-09-04,비전투 지원 임무 파병 검토 찬성,1
김민석,진영 결속 과제 안은 김민석… 정치력 시험대 서다,donga.com,https://www.donga.com/news/Opinion/article/all/20260904/134609742/2,2026-09-04,더불어민주당 전당대회 승리 후 당 대표 취임,1
유의동,"내년 저상버스 도입 의무화…""숫자보다 정류장 환경 중요""",sidae.com,https://www.sidae.com/article/2026090416340594603,2026-09-04,저상버스 도입 활성화 토론회 개최,1
부승찬,"김성수 대법관 후보자 인사청문회, 국회 격돌 예고",gokorea.kr,https://www.gokorea.kr/news/articleView.html?idxno=877240,2026-09-04,김성수 대법관 후보자 인사청문특위 합류,1
권칠승,"당정, 메가특구법 9월 중 발의…연내 입법 속도",view.asiae.co.kr,https://view.asiae.co.kr/article/2026090418193003479,2026-09-04,"당정, 메가특구법 9월 중 발의 추진",1
김종양,드라마 ‘아파트’ 현실판…입대의 위반 4년새 27.5% 급증,edaily.co.kr,https://www.edaily.co.kr/News/Read?newsId=02807686645576840&mediaCodeNo=257&utm_source=naver&utm_medium=referral&utm_campaign=news_syndication&utm_content=original_article,2026-09-04,아파트 입대의 위반 4년새 27.5% 급증 발표,1
김영진,"강성필 ""용혜인, 해명 아닌 판단과 결단의 문제""[한판승부]",nocutnews.co.kr,https://www.nocutnews.co.kr/news/6572899?utm_source=naver&utm_medium=article&utm_campaign=20260904073051,2026-09-04,청와대 용혜인 후보 지명 검토 언급,1
김영호,"'2027년 저상좌석버스 도입' 최보윤 의원, ""이동 전 과정서 장애인 접근...",ablenews.co.kr,https://www.ablenews.co.kr/news/articleView.html?idxno=233130,2026-09-04,저상좌석버스 도입 정책 토론회 공동주최,1
김승수,"거제 향한 당원들, 서일준과 ‘일상 회복’ 한마음…ETF 국조 착수도[주...",seoul.co.kr,https://www.seoul.co.kr/news/plan/congressperson/2026/09/04/20260904500243?wlog_tag3=naver,2026-09-04,레버리지 ETF 국정조사 요구서 제출,1
김형연,정책서민금융 이용자 절반 '2030'…4년 새 52% 급증,ebn.co.kr,https://www.ebn.co.kr/news/articleView.html?idxno=1723045,2026-09-04,정책서민금융 2030 이용 비중 강조,1
권향엽,"정준호 ""ACC 중심 전남광주, 아시아 문화외교 거점으로""",namdonews.com,https://www.namdonews.com/news/articleView.html?idxno=922317,2026-09-04,전남광주 아시아 문화외교 거점 토론회 공동주최,1
이해식,與 추가 인선…윤리감찰 부단장 전홍규·청년미래연석회의장 백승아(종...,news1.kr,https://www.news1.kr/politics/assembly/6280241,2026-09-04,민주당 재난재해특별위원장 임명,1
이주영,"②이주영 ""이준석의 미래 방향과 고민이 바뀌지 않는 한 같이...",newspim.com,https://www.newspim.com/news/view/20260903001205,2026-09-04,이준석 전 대표 사퇴 후 진로 입장 표명,1
이해식,與 윤리감찰단 부단장에 전홍규…강민구 해임 사흘 만,seoul.co.kr,https://www.seoul.co.kr/news/politics/2026/09/04/20260904500181?wlog_tag3=naver,2026-09-04,민주당 재난재해특별위원장 임명,1
나경원,"나경원, 김용범·이찬진·이억원 고발…“ETF 국민사기 3인방”",sedaily.com,https://www.sedaily.com/article/20087376?ref=naver,2026-09-04,ETF 관련 인사 공수처 고발,1
임종득,"국힘 ""호르무즈 파병, 美 압박에 끌려가는 모양새""…현안질의 촉구",sisafocus.co.kr,http://www.sisafocus.co.kr/news/articleView.html?idxno=364599,2026-09-04,호르무즈 파병 정부 입장 변화 질의,1
유영하,"유영하 ""'돈벌이' 발언 유감""…군의관 복무기간 개선 공감",medipana.com,https://www.medipana.com/news/articleView.html?idxno=417102,2026-09-04,군의관 복무기간 단축 발언 유감 표명,1
강선우,용혜인 지명이 말하는 것[최영서기자의 선 넘는 생각],munhwa.com,https://www.munhwa.com/article/11614556?ref=naver,2026-09-04,여성가족부 장관 후보자 지명 후 낙마,1
성일종,이윤수 한국예탁결제원 사장,businesspost.co.kr,https://www.businesspost.co.kr/BP?command=article_view&num=446320,2026-09-04,정무위서 한국예탁결제원 질타,1
나경원,"""ETF 국민사기 3인방 공수처 고발""",thereport.co.kr,https://www.thereport.co.kr/news/articleView.html?idxno=91081,2026-09-04,레버리지 ETF 도입 졸속 추진 질타,1
박홍배,"과로 막겠다는 야간배송 규제, '투잡' 부른다",inews24.com,http://www.inews24.com/view/2000467,2026-09-04,야간배송 규제 산업안전보건법 개정안 발의,1
박형수,"국힘 ""김승원·용혜인 지명, 주말까지 철회하라…자격 없어""(종합)",news1.kr,https://www.news1.kr/politics/assembly/6279944,2026-09-04,김승원·용혜인 후보자 지명 철회 촉구,1
서일준,"野, 단일종목 레버리지 ETF 국정조사 요구…“도입 과정·책임소재 규명...",mk.co.kr,https://www.mk.co.kr/article/12144480,2026-09-04,단일종목 레버리지 ETF 국정조사 요구,1
김도읍,조희대 '대법관 재제청' 입장 발표 연기…14일 김성수 청문회 개최,ajunews.com,https://www.ajunews.com/view/20260904162156688,2026-09-04,대법관 인사청문특위 위원장 내정,1
강대식,부채 173조 LH 둘로 쪼개지만 재무설계는 미완…항만公 통합도 갈등 우...,sedaily.com,https://www.sedaily.com/article/20087057?ref=naver,2026-09-04,LH 공공임대 부채 증가 지적,1
김건,학대해도 다시 기를 수 있었던 동물보호법…'재범 차단' 첫 문 열었다,gjdream.com,http://www.gjdream.com/news/articleView.html?idxno=672391,2026-09-04,동물사육금지명령 개정안 농해수위 통과,1
정태호,與 '정청래 세력' 발언 논란에 공석된 윤리감찰 부단장 신규임명,yna.co.kr,https://www.yna.co.kr/view/AKR20260904102300001?input=1195m,2026-09-04,당헌당규강령위원장에 임명,1
유용원,"강신철 국방장관 후보자, 서초구 아파트 등 11.3억 재산 신고",mbn.mk.co.kr,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=5216974,2026-09-04,강신철 후보자 재산 신고 내역 확보,1
유용원,"강신철 국방장관 후보자, 서초구 아파트 등 11억3천만원 신고",yonhapnewstv.co.kr,http://www.yonhapnewstv.co.kr/news/AKR20260904103057WR6,2026-09-04,강신철 후보자 재산 신고 내역 확보,2
김한규,조희대 '대법관 재제청' 입장 발표 연기…14일 김성수 청문회 개최,ajunews.com,https://www.ajunews.com/view/20260904162156688,2026-09-04,김성수 대법관 후보자 청문위원 포함,1
김종양,아파트 입주자대표회의 운영 위반 4년 새 27.5% 증가,pointdaily.co.kr,https://www.pointdaily.co.kr/news/articleView.html?idxno=317981,2026-09-04,아파트 입대의 위반 사례 4년새 27.5% 증가,1
박은정,"박해철 국회의원, LH와 안산 3기 신도시 사업 점검",shinailbo.co.kr,https://www.shinailbo.co.kr/news/articleView.html?idxno=5058654,2026-09-04,LH와 안산 3기 신도시 사업 점검 간담회 개최,1
김재섭,"국힘 김재섭, '비례의원 국무위원 겸직 금지' 국회법 개정안 발의",mbn.mk.co.kr,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=5217086,2026-09-04,비례의원 국무위원 겸직 금지법 발의,1
강대식,"""덩치 큰 한국가스공사 중심으로 석유공사 통합해야""",yna.co.kr,https://www.yna.co.kr/view/AKR20260904071800053?input=1195m,2026-09-04,한국가스공사·석유공사 통합 원칙 촉구,1
김용민,"지귀연엔 '뇌물죄'라던 與, 김승원 의혹엔 ""교묘한 엮기"" 옹호",hankyung.com,https://www.hankyung.com/article/202609043796H,2026-09-04,지귀연 부장판사 술접대 의혹 뇌물죄 성립 주장,1
김병주,"한국 정부, 오랜 압박 받던 호르무즈 파병 결정할까?",bbc.com,https://www.bbc.com/korean/articles/c62jg3xyygko?xtor=AL-73-%5Bpartner%5D-%5Bnaver%5D-%5Bheadline%5D-%5Bkorean%5D-%5Bbizdev%5D-%5Bisapi%5D,2026-09-04,호르무즈 파병 반대 및 신중론 주장,1
윤한홍,"윤한홍 의원, “이소영 중기부 법안 발의 0건”…장관 후보 ‘스타트업...",nspna.com,https://www.nspna.com/news/?mode=view&newsid=826975,2026-09-04,이소영 후보자 중기부 법안 발의 0건 비판,1
김재섭,용혜인 '의원직 유지 논란'에…비례 국무위원 겸직 금지 법안 발의,news.jtbc.co.kr,https://news.jtbc.co.kr/article/NB12316791?influxDiv=NAVER,2026-09-04,비례대표 의원 국무위원 겸직 금지법 발의,1
김미애,"국민의힘, 레버리지 ETF 국정조사 요구서 의안과 제출",news1.kr,https://www.news1.kr/photos/8088357,2026-09-04,레버리지 ETF 국정조사 요구서 제출,1
박상웅,'경찰 책임 수사 시대' 수사 인력 확대 881명 배치…경기남부 154명 최다,news1.kr,https://www.news1.kr/society/incident-accident/6279285,2026-09-04,경찰 수사 부서 인력 재배치 자료 공개,1
엄태영,“8년간 적용 0건”…부실시공 시공사 선분양 제한 폐지 추진 [부동산36...,biz.heraldcorp.com,https://biz.heraldcorp.com/article/10862416?ref=naver,2026-09-04,부실시공 시공사 선분양 제한 폐지 주택법 개정안 발의,1
김영진,"김영진 등 10인 ""고향사랑 기부를 통한 지방재정 확충과...",jeonmae.co.kr,https://www.jeonmae.co.kr/news/articleView.html?idxno=1286709,2026-09-04,조세특례제한법 개정안 대표발의,1
고민정,"‘동물학대범죄자, 다른 동물 또 못 기른다’ 동물보호법 개정안 농해수...",dailyvet.co.kr,https://www.dailyvet.co.kr/news/animalwelfare/295709,2026-09-04,동물보호법 개정안 공동발의,1
박홍배,與 “한국형 베어허그 올 하반기 추진”,kmib.co.kr,https://www.kmib.co.kr/article/view.asp?arcid=9000009093&cp=nv,2026-09-04,한국형 베어허그 형사처벌 조항 논의,1
김문수,"與, 당직 추가 인선…윤리감찰단 부단장에 전홍규 변호사",mt.co.kr,https://www.mt.co.kr/politics/2026/09/04/2026090413213960613,2026-09-04,더불어민주당 교육특별위원장 임명,1
곽규택,"부산 북항재개발, 상부시설까지 공공 개발 가능해진다",shinailbo.co.kr,https://www.shinailbo.co.kr/news/articleView.html?idxno=5058406,2026-09-04,북항재개발법 개정안 통과,1
나경원,"국민의힘, ‘ETF 게이트’ 전방위 공세… 공수처 고발·국정조사·특검...",mediawatch.kr,https://www.mediawatch.kr/news/article.html?no=260915,2026-09-04,ETF 게이트 관련 공수처 고발 주도,1
임이자,"국힘, 김승원·용혜인 낙마 총공세…""李 재판 지우려는 성동격서""",newsworks.co.kr,https://www.newsworks.co.kr/news/articleView.html?idxno=852734,2026-09-04,김승원·용혜인 후보자 지명 철회 촉구,1
박희승,위고비·마운자로 열풍의 그늘…오남용 동시에 치료 사각지대,apsk.co.kr,https://www.apsk.co.kr/news/articleView.html?idxno=540352,2026-09-04,비만 예방 및 관리에 관한 법률안 발의,1
박형수,"박형수 의원 ""경북 의성·청송·영덕·울진군, 내년 국비 요청 100% 수준...",mt.co.kr,https://www.mt.co.kr/policy/2026/09/04/2026090416273515646,2026-09-04,지역구 국비 요청 예산 원안 반영 확인,1
박정현,"박정현 의원, 탄소중립기본법의 녹색산업 육성체계와 AI 기후테크 인재...",chungnamilbo.co.kr,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=907771,2026-09-04,탄소중립기본법 녹색산업 육성 토론회 개최,1
권칠승,"당정 ""메가특구 법안 이달 발의…정무위 심사 후 당론으로 처리""",news.sbs.co.kr,https://news.sbs.co.kr/news/endPage.do?news_id=N1008738616&plink=ORI&cooper=NAVER,2026-09-04,메가특구 법안 이달 발의,1
엄태영,"천태종 구인사 삼운전 낙성...""정법 이어지고 도량 흥성하리라""",news.bbsi.co.kr,https://news.bbsi.co.kr/news/articleView.html?idxno=4104665,2026-09-04,천태종 구인사 삼운전 낙성식 참석,1
유용원,"강신철 국방장관 후보자, 서초구 아파트 등 재산 11억 신고",biz.heraldcorp.com,https://biz.heraldcorp.com/article/10862733?ref=naver,2026-09-04,강신철 후보자 재산 신고 내역 확보,1
백혜련,"[오늘의 국회 에너지 입법 : 현행 N-2 중심 신뢰도 기준, 경직적으로 운...",e-platform.net,http://www.e-platform.net/news/articleView.html?idxno=105061,2026-09-04,국가자원안보 특별법 개정안 대표발의,1
김형동,북한인권재단 출범 촉구 서한에 국민의힘 75명 동의·민주 159명 무응답,obsnews.co.kr,https://www.obsnews.co.kr/news/articleView.html?idxno=1536379,2026-09-04,북한인권재단 출범 촉구 서한 동의,1
염태영,"‘동물학대범죄자, 동물 다시 못 기른다’ 동물사육금지제도 동물보호...",dailyvet.co.kr,https://www.dailyvet.co.kr/news/animalwelfare/295709,2026-09-04,동물사육금지제도 도입 법안 공동발의,1
김용민,"공수처, '술접대 혐의' 지귀연 기소...뇌물죄 안돼",ytn.co.kr,https://www.ytn.co.kr/_ln/0103_202609041653393118,2026-09-04,지귀연 부장판사 룸살롱 술접대 의혹 제기,1
곽상언,김성수 대법관 후보자 국회 인사청문회 14일 개최,biz.sbs.co.kr,https://biz.sbs.co.kr/article_hub/20000332849?division=NAVER,2026-09-04,김성수 대법관 청문위원 선임,3
엄태영,"천태종 종정 스님 주석 '삼운전' 낙성..""광명세계 열어가는 초석""",btnnews.tv,https://www.btnnews.tv/news/articleView.html?idxno=91486,2026-09-04,천태종 구인사 삼운전 낙성식 참석,1
김영진,"지지율 하락, 인적 쇄신보다 인식이 문제",weekly.hankooki.com,https://weekly.hankooki.com/news/articleView.html?idxno=7182022,2026-09-04,조작기소 특검법 처리 신중론 제기,1
오기형,"“주가 일부러 누른다고?”… 민주당, 대주주 견제할 ‘K-베어허그’ 추...",joseilbo.com,http://www.joseilbo.com/news/news_read.php?uid=575125&class=53&grp=,2026-09-04,하반기 자본시장법 베어허그 제도 반영 추진,1
박성훈,"대규모유통업법 개정안, 대금 지급 기한 단축… 유통업계 “취지와 달리...",mediawatch.kr,https://www.mediawatch.kr/news/article.html?no=260911,2026-09-04,대규모유통업법 개정안 부작용 지적,1
